add_date,shop_id,product_id,category_id,price,title,old_price
2024-09-30 03:07:09,350,1621264,8947,890,2721 492,890
2024-03-31 05:08:16,350,1717525,14543,9990,32980 30861 19818 10505 24689,19990
2024-09-30 03:07:09,350,6187881,1794,4550,18623 33867 51883 46732 26240 28834 18345 492,6500
2024-09-30 03:07:09,350,6106350,183,9190,55088 56144 46732 29313 34670,12990
2024-09-30 03:07:09,350,3753777,984,1490,20246 58457 46732 29313 52878 36072 62124 12174,2990
2024-09-30 03:07:09,350,6453149,959,11690,28812 46732 33875 36072 32899,16990
2024-03-17 17:08:29,350,3865110,347,470,1007 55847 46732 33875 33867 37180,790
2024-09-30 03:07:09,350,5956252,14543,13750,57255 23737 10505 24689,19070
2024-09-30 03:07:09,350,1716397,418,2007,15626 46732 4703 57163 54840,4033
2024-06-11 03:06:58,350,6366217,8916,620,39619 20231 24474 21509,620
2024-06-25 03:06:56,350,1765941,1360,1690,30035 24308 33867 51103 5491 52045 25810,3490
2024-09-30 03:07:09,350,5885143,9164,1340,13863 48557 19247 46732 18184 63232 42366 492,1340
2024-09-30 03:07:09,350,1768767,9082,1690,50667 57650 34670,2690
2024-09-27 03:07:08,350,3919499,504,3490,55847 46732 26240 23931,6990
2024-09-30 03:07:09,350,5126434,303,34610,54844 24308 60036 63016,47590
2024-09-30 03:07:09,350,3781112,8925,2470,58667 46732 12961 50436 23004 16920 9299,2470
2024-09-30 03:07:09,350,4009978,227,3910,20246 43620 60336 47592 46732 26240 65174 38305 17614,5590
2024-09-23 12:07:17,350,1824046,242,2390,37658 60890 46732 26240 44630,4790
2024-03-20 17:08:24,350,4254150,619,2790,55088 20530 21857 46732 19785 59718 57163,8990
2024-09-30 03:07:09,350,6607395,455,8290,1308 56144 9231 33534 4548,8290
2024-08-17 03:07:10,350,6197466,1950,1790,57651 33867 19868 17614,1790
2024-09-30 03:07:09,350,3864861,6567,4890,30645 15257 46732 57834 61904 34670,6990
2024-09-30 03:07:09,350,5888685,372,4790,55088 46542 48557 20373 55981 40696 53888 27117,4790
2024-04-09 18:08:32,350,3627854,7301,60,13863 48557 20219 21857 24600 39155 34670,60
2024-09-30 03:07:09,350,4862429,307,5990,39619 46542 10898 48040 12647 43664 56388,9990
2024-05-22 02:06:59,350,5073489,6931,1890,12659 48557 16211 56774 6219 21844 60773,1890
2024-07-13 03:07:04,350,3664651,2253,2090,25570 40779 46542 40244 1770 12529 63370 34354 32899,2990
2024-09-19 03:07:08,350,6185809,1693,2490,3898 51816 50177 53460,4990
2024-09-30 03:07:09,350,2647149,2260,1490,17301 7258 25569,2990
2024-09-30 03:07:09,350,6458920,1469,5792,47711 3004 13945,5792
2024-06-07 03:06:58,350,859451,16312,1790,20246 42789 34670,2990
2024-09-30 03:07:09,350,5288306,460,11190,25402 63606 21216 48675 34983 38418,11190
2024-09-30 03:07:09,350,1608048,8289,3632,51526 13258 48557 44342 25014 35775 7909 27517,3632
2024-09-30 03:07:09,350,4037933,985,3740,17301 7258 46542 44630,5490
2024-09-30 03:07:09,350,6213381,289,690,20246 33460 46542 13015,990
2024-09-30 03:07:09,350,716772,2255,11190,42406 10838 48557 62773 31190 61160 54840,14990
2024-09-30 03:07:09,350,2696683,9164,1990,55088 51404 40466 16297 22433 62228 17269,1990
2024-08-12 03:07:04,350,5071215,1745,4590,57255 44630,4590
2024-09-30 03:07:09,350,1862083,7076,5490,20246 58457 46732 26240 14497,10990
2024-09-30 03:07:09,350,5226661,14546,13990,57255 64080 46732 11076 49196,19990
2024-09-30 03:07:09,350,3737429,230,3520,23650 56144 33867 40573 52915 12179,7032
2024-09-30 03:07:09,350,4964364,184,5390,63332 48557 46973 33875 24258 44188,5390
2024-09-30 03:07:09,350,5368027,40345,9790,2942 33867 4218 31190 60036 9860,9790
2024-09-30 03:07:09,350,6496563,328,2590,56815 46732 26240 10247 26240 26475 42060 57163 34670,2590
2024-09-30 03:07:09,350,3736220,379,810,58447 40244 6211 24600 31787,1190
2024-09-30 03:07:09,350,5170258,1692,4790,55088 302 46732 23819 13338 36074 39198,4790
2024-07-23 03:07:03,350,5014212,8916,3790,39619 47592 6543,3790
2024-09-30 03:07:09,350,3706945,379,16990,3898 51816 50177 40698 34319 39107,16990
2024-09-30 03:07:09,350,1700512,577,1590,30744 46732 49152 30790 43664 27537,1590
2024-03-27 05:06:44,350,5864006,1608,15810,42899 24424 40871 55815,18590
2024-09-30 03:07:09,350,6150029,1392,4590,32548 46732 33875 46787 33501 58908,4590
2024-09-30 03:07:09,350,5200572,8916,14532,35245 1620 37669,23072
2024-09-30 03:07:09,350,6338862,250,7690,55847 56144 51404 40466 53888 27117,9990
2024-09-30 03:07:09,350,5285479,323,2790,30744 46732 26240 48557 37183 31787,3990
2024-09-30 03:07:09,350,5269485,1801,12990,41466 33867 61865 23931,25990
2024-09-30 03:07:09,350,2759610,7089,2090,20246 58457 46732 29313 492,2990
2024-09-30 03:07:09,350,6187537,246,3500,23650 46732 19785 33867 51103 42060 714 2955 44630,4590
2024-04-20 18:07:44,350,6216952,1702,7690,24571 42862 46732 11452 44364 29603,10290
2024-06-25 03:06:56,350,4880488,296,2340,56372 46732 26240 42160,4690
2024-09-23 12:07:17,350,3755831,183,4999,55088 6766 48557 15212 35267 54840,9999
2024-09-30 03:07:09,350,6127767,2198,16220,1924 33867 51103 40683 5211 34670,22890
2024-05-20 03:06:59,350,3777895,2359,590,56372 22809 17614,890
2024-09-30 03:07:09,350,6516051,10895,890,6048 46732 15492 36089 33036 5491 52045 25810,1090
2024-09-30 03:07:09,350,6135848,8916,590,58667 17146 48557 56077 46732 26240 54840,590
2024-05-17 15:06:54,350,3699328,1256,3490,32026 46732 61904 33867 58744 9870 53888 27195,4990
2024-09-30 03:07:09,350,4847412,786,1590,38721 42862 53621 58724 52878 60773,1990
2024-09-30 03:07:09,350,4873107,641,17810,56372 46732 23611 26240 58908,17810
2024-09-30 03:07:09,350,5876933,14546,3490,20246 58457 46732 26240 14497,4990
2024-09-25 00:07:10,350,6570570,50448,7990,14034 30198 46732 63212 60114 17346 2776,7990
2024-03-27 05:06:44,350,1965308,6735,4690,32548 40244 12631 42060 23103 46732 43313 26240 26097 17614,5990
2024-09-08 03:07:33,350,1670343,7304,1610,38721 36072 6219 21857 12179,6890
2024-09-30 03:07:09,350,4903249,577,1930,53247 46732 29313 52878 492,2790
2024-09-30 03:07:09,350,5289449,185,11990,5814 46732 39198 5491 52045 25810,11990
2024-07-19 03:07:45,350,1168372,7080,32490,19624 28258 26884 43664 56388,64990
2024-09-30 03:07:09,350,1687875,889,2087,55088 2064 21857 46732 40366 32899,4173
2024-09-25 00:07:10,350,6428977,50448,8990,14034 38601 28954 1045,8990
2024-09-30 03:07:09,350,5112353,1578,8990,23706 33867 51103 46732 13039 38418,8990
2024-08-27 03:07:12,350,5188327,259,10390,20246 58457 46732 26240 13945,10390
2024-09-30 03:07:09,350,6097351,455,9790,5814 46732 61904 5491 52045 25810,9790
2024-09-30 03:07:09,350,6186072,1673,25490,29343 7829 46732 29313 43664 56388,34990
2024-09-30 03:07:09,350,6152346,1361,1800,55847 56144 46832 26240 31787,2290
2024-09-30 03:07:09,350,6852856,14813,20990,3898 51816 50177 49811 19796 33436 62124 12174,29990
2024-09-30 03:07:09,350,5424565,7086,5590,37868 46732 13039 44630,7990
2024-09-25 00:07:10,350,7062487,56307,47990,737445 53690 56680,47990
2024-09-30 03:07:09,350,6167688,984,7590,55847 56144 46732 12841 60036 63016,11990
2024-09-30 03:07:09,350,5391469,379,17990,55088 302 33867 28591 52513 44630,17990
2024-08-19 03:07:08,350,4807717,8863,2390,905 36072 46732 26240 24004 492,3990
2024-09-30 03:07:09,350,687097,1842,6390,47036 22022 46732 35236 42060 63211 60036 63016,6390
2024-09-30 03:07:09,350,6166684,369,1112,30035 28258 24844 62124 12174,1592
2024-09-30 03:07:09,350,6610978,7075,1990,28812 23419,1990
2024-07-30 03:07:14,350,1777313,1450,5990,20246 42250 21857 44630,5990
2024-09-30 03:07:09,350,6215392,984,10990,55847 56144 52826,10990
2024-09-25 00:07:10,350,6318051,50448,7490,36101 7258 46732 26240 27198,7490
2024-09-30 03:07:09,350,5071789,7881,1740,38721 38619 46732 26240 4543 18169 48689 45628,2490
2024-09-30 03:07:09,350,1265401,1957,1340,43899 58529 34244 63288 54103 40670 44630,7990
2024-09-30 03:07:09,350,5021449,1060,15890,17623 48557 55231 46732 26240 64025 60952,15890
2024-09-30 03:07:09,350,5922600,410,6290,55088 302 60307,8990
2024-09-30 03:07:09,350,6579777,786,7260,55088 56789 18176,10390
2024-09-30 03:07:09,350,5207735,368,3490,54844 46732 45661 52878 60036 63016,4990
2024-09-30 03:07:09,350,637848,223,6660,2537 40244 55949 44077 26211 22609,13320
2024-09-26 03:07:08,350,1867344,2253,46290,49499 11711 46732 26240 55986 22003,92590
2024-03-09 05:06:39,350,1422944,839,390,5814 19652 27783,990
2024-09-30 03:07:09,350,5226745,9164,290,25632 48557 52236 12709 46847 50413,290
2024-09-30 03:07:09,350,5016471,410,4590,55847 56144 44630,4590
2024-05-28 02:07:14,350,5215364,445,1290,20246 58457 46732 26240 37669,1290
2024-07-24 03:07:02,350,1660834,8863,2310,30035 24414 46732 36660 21857 47718,3590
2024-09-30 03:07:09,350,1831301,6931,7360,13863 48557 64356 31740 64001 17614,9290
2024-03-26 17:06:53,350,1479411,8916,2590,13863 48557 56089 31924 33867 42060 38275 26287 40244 16392 17789 9635 32841,2590
2024-09-30 03:07:09,350,1689229,7076,2990,55847 56144 46732 26240 48547,5990
2024-04-25 18:07:53,350,5949753,252,3900,30744 37270 46732 26240 44630,5290
2024-07-17 03:07:01,350,1420081,14552,1690,1007 3137 46732 4703 56089 64608,4490
2024-08-27 03:07:12,350,1832280,455,1690,55847 56144 46732 29313 52878 43664 56388,1690
2024-09-30 03:07:09,350,5046216,1330,11190,55088 60898 46732 61403 33867 51103 46732 29313 52878 10505 24689,15990
2024-09-30 03:07:09,350,3761908,8859,4900,4068 40244 27044 5.5907 2958 34166 17614,4900
2024-09-30 03:07:09,350,3637753,9202,1340,17301 7258 20869 22563,1340
2024-09-30 03:07:09,350,5056489,526,8620,20246 25620 46732 20347 45702 45572 52411 20330,14290
2024-09-25 00:07:10,350,6807852,50448,490,55847 56144 46732 29313 34670,490
2024-09-30 03:07:09,350,5164249,1358,490,50505 46732 52411 26240 35267 17614,490
2024-09-30 03:07:09,350,6441864,295,2990,58447 20498 46732 26240 42949,2990
2024-09-30 03:07:09,350,1613010,587,1490,32496 46732 26240 43664 56388,4990
2024-07-08 03:07:06,350,2768750,511,1620,11301 60457 13275 45725,2290
2024-09-30 03:07:09,350,5188352,43210,2950,42899 46732 31315 51043,2950
2024-09-30 03:07:09,350,5014158,455,670,63215 17146 46732 46737 33875 23182,790
2024-09-30 03:07:09,350,6128189,295,690,5814 46732 49152 30790 492,990
2024-09-25 00:07:10,350,7064869,56559,3500,56372 10225 23255 42146,3500
2024-07-31 03:07:10,350,6899881,379,6290,55088 46732 4703 56089 63323,8990
2024-09-30 03:07:09,350,5926307,7081,1040,30744 37270 48557 27128 44342 42060 492,1490
2024-09-30 03:07:09,350,5453536,7071,3990,40684 19313 46732 32445 16176,3990
2024-07-19 03:07:45,350,1631738,455,2200,1007 46732 18423 46367,4400
2024-09-30 03:07:09,350,6215548,8865,2550,53499 46732 42060 16647 51404 10279 44630,2550
2024-07-11 03:07:05,350,3765844,8916,1090,27092 48557 44342 42060 10836 17160 33383,2290
2024-09-30 03:07:09,350,5138490,418,6590,56372 46732 49152 30790 43664 56388,7990
2024-04-10 06:07:42,350,1630649,295,4050,56815 36072 46732 26240 12634 46664 59236,8100
2024-07-11 03:07:05,350,776853,364,1630,47520 42250 46732 20283 2328,5090
2024-08-08 03:07:07,350,3727655,1622,12660,33328 42692 492,24390
2024-09-30 03:07:09,350,1893787,8289,31990,43899 2064 11780 55710 32878 59398,31990
2024-09-30 03:07:09,350,4928574,59,13730,9375 40244 23058 44630,19290
2024-09-30 03:07:09,350,5190584,7083,2590,17751 31297 5491 52045 25810,2590
2024-09-30 03:07:09,350,5357150,774,5390,43899 58457 63776 61116,7990
2024-09-30 03:07:09,350,6497152,984,4990,55847 56144 46732 26240 23268 44630,4990
2024-09-30 03:07:09,350,5158461,8859,3210,27309 42602 33867 40573 48557 25314 28834 19519,4590
2024-06-16 03:07:03,350,5345119,1155,4090,30744 56144 46732 26240 23255 42146,4090
2024-09-30 03:07:09,350,5213311,289,6990,56815 46732 29313 52878 60036 63016 54521,9990
2024-09-30 03:07:09,350,1681598,1460,2990,59848 48557 25769 28954 46732 29313 15528 14332 9480 9435 64168 27233,5990
2024-09-30 03:07:09,350,4876355,839,1230,55088 1620 46732 57834 61904 3557 60036 8945,2390
2024-09-30 03:07:09,350,1615104,59,2490,30744 17146 46732 4703 56089 492,4990
2024-09-30 03:07:09,350,373747,370,5070,22448 40244 15546 32291 35267 17614,10150
2024-09-30 03:07:09,350,6148016,184,6990,5814 46732 58407 48557 44342 38358 51935 19855,9990
2024-05-17 15:06:54,350,677459,2251,790,59718 25388 2358,1590
2024-09-30 03:07:09,350,4020012,14813,5190,46203 63776 46732 43702 16303 54840,5190
2024-07-20 03:07:29,350,4975553,390,1490,25402 302 46732 26240 2722,2990
2024-09-30 03:07:09,350,375774,14534,740,60902 48557 58797 10985 3434 38141,1490
2024-09-30 03:07:09,350,3743436,1628,2990,38721 46732 27363 49772 46367,4990
2024-09-07 03:07:05,350,4219660,1702,8990,57651 50177 20861 60670 57154 22205,12990
2024-09-30 03:07:09,350,6379264,40340,11330,25570 3985 46757 12691 51935 19855,16790
2024-07-16 03:07:04,350,3845607,508,3250,59848 48557 34496 52090 23037 42060 48557 7729,5790
2024-07-20 03:07:29,350,5865696,184,13220,5814 46732 49152 30790 34670,18490
2024-06-20 03:06:56,350,6493029,2117,6080,65243 46732 55529 60036 63016,12072
2024-09-25 00:07:10,350,6583214,50448,42990,43366 36072 46732 26240 44630,42990
2024-09-10 03:07:42,350,6413969,2087,3290,20246 58457 46732 26240 42949,3290
2024-09-30 03:07:09,350,4025114,2155,12630,37658 46732 39198 43664 56388,22390
2024-09-30 03:07:09,350,6184387,6931,11740,5814 46732 35581 42060 41991 18176 27783,16990
2024-09-30 03:07:09,350,5489432,223,13770,36101 46732 39198 33867 51103 44630,45590
2024-09-30 03:07:09,350,938954,60,690,50569 46732 33875 5463 44292 24496,1390
2024-09-30 03:07:09,350,1989080,243,2790,54844 46732 24806 28834 39198,5590
2024-05-12 06:06:28,350,1533305,1039,540,25402 46732 33614 3493 37040,1090
2024-09-25 00:07:10,350,6640207,50448,19990,39298 28045 47886 46732 13945,19990
2024-09-30 03:07:09,350,6404030,207,1390,43899 58457 46732 26240 61458 17335 37820,1990
2024-09-30 03:07:09,350,1321512,56,1890,55847 56144 46732 26240 57873 44630,3790
2024-09-30 03:07:09,350,4823642,7080,3552,20246 33460 46732 29313 23931 22609,6112
2024-09-30 03:07:09,350,6177777,2264,7590,57651 50319 1346 24600 26240 41520,7590
2024-09-30 03:07:09,350,1729919,363,620,5814 2064 21857 44781 46732 26240 44630,1290
2024-09-19 03:07:08,350,6376595,244,13590,1007 32496 47718,13590
2024-09-30 03:07:09,350,6105021,1977,18390,13863 48557 57075 2011,20990
2024-03-22 17:06:41,350,3636110,8562,790,7224 47574 1622 46732 12313,790
2024-09-25 00:07:10,350,6698470,50448,34990,17301 7258 52364 37040,34990
2024-03-27 05:06:44,350,6336411,259,20990,57651 50212 1896 24689,30590
2024-09-30 03:07:09,350,3726876,56,14990,5814 19652 34670,14990
2024-09-30 03:07:09,350,2727485,7086,11190,17301 7258 48557 55231 42060 36819 52624 12531 61429,15990
2024-09-30 03:07:09,350,1865834,347,9290,30744 60890 33867 21790 24258 44188,18590
2024-09-14 03:07:08,350,6721117,7301,2790,13863 48557 57075 21991 60671 61868 44687,2790
2024-09-27 03:07:08,350,3863941,1047,1270,38730 46732 26240 23931,2590
2024-09-30 03:07:09,350,6122959,56,7990,55088 65413 28953 23931,7990
2024-09-30 03:07:09,350,591553,411,4231,20246 58457 46732 26240 14357 6844 11887,6393
2024-09-30 03:07:09,350,2684565,1491,4690,37658 56144 46732 29313 52878 40058,4690
2024-09-30 03:07:09,350,5189607,15788,8600,28812 36072 46732 13039 62124 12174,8600
2024-09-30 03:07:09,350,6043644,423,12490,54940 13468 46732 26240 20530 21857 12531 61429,12490
2024-09-30 03:07:09,350,5181479,1795,650,30744 21092 33867 51103 42949,1090
2024-09-30 03:07:09,350,6250105,2329,3790,19093 40296 492,3790
2024-04-24 18:07:14,350,1627711,6809,1530,13863 48557 57075 38934 28677,1530
2024-09-30 03:07:09,350,4936043,59,10490,35922 2349 46732 21509 12721,14990
2024-09-30 03:07:09,350,3640557,422,8490,37868 36072 46732 29313 52878 14537 5360,16990
2024-09-30 03:07:09,350,4916706,7975,3990,55088 302 33867 40573 46732 61904 14078 41337 46685 37312 44209,3990
2024-06-11 03:06:58,350,1214620,8916,490,13863 48557 34496 33036 42060 61240 46389 10055 55381 48689 24166 17614,990
2024-09-30 03:07:09,350,5899711,545,3790,30744 37270 46732 26240 55456,3790
2024-04-02 05:06:51,350,6413581,2254,990,56372 43867 58451 46732 26240 54637 38640 31924 38418,1590
2024-08-13 03:07:06,350,5976573,1225,5490,32740 42531 21268 33791 17614,10990
2024-07-30 03:07:14,350,3768131,410,13270,17751 31297 23931,18390
2024-09-30 03:07:09,350,2737182,379,20020,56815 36072 46732 4703 56089 43870 42949,40890
2024-09-14 03:07:08,350,891898,243,3290,905 36072 46732 29313 60457 6844,6590
2024-09-25 00:07:10,350,6802010,50448,24990,37658 33867 51103 9335 46732 31995 44630,24990
2024-09-19 03:07:08,350,858876,7076,3020,55088 42793 46732 26240 30851,5052
2024-06-26 03:07:00,350,1613833,375,3890,50569 33867 43087 43664 56388,7790
2024-09-23 12:07:17,350,5405348,252,13990,25402 33867 42593 46732 29313 52878 48557 37183 35141 27135,19990
2024-09-30 03:07:09,350,5023926,2100,5990,25402 46732 59747 31787,9990
2024-09-26 03:07:08,350,1722565,7332,1070,59848 33437 21268 42186,1070
2024-09-30 03:07:09,350,5263984,1432,6999,57255 3821 19714 21638 20861 32899,9990
2024-09-30 03:07:09,350,3882046,14552,16990,23650 56144 11273 23931,33990
2024-09-25 00:07:10,350,6686902,50448,2100,55847 56144 46732 26240 55541 2791 4987,2100
2024-09-30 03:07:09,350,6568824,7086,3990,55847 56144 46732 26240 47300,3990
2024-09-30 03:07:09,350,6144101,1068,13190,32496 21610,13190
2024-06-03 03:07:25,350,3838766,629,8990,56372 46732 19785 33867 42593 6545 1045,11190
2024-09-25 00:07:10,350,6463660,50448,4450,32496 56144 46732 26240 13945,8900
2024-09-30 03:07:09,350,6184159,985,970,55847 56144 31787,1390
2024-09-25 00:07:10,350,6921302,50448,7990,5814 46439 22205,7990
2024-09-23 12:07:17,350,3831199,228,11244,56815 36072 46732 26240 23931,27092
2024-09-30 03:07:09,350,6122488,56,13810,57651 50177 22704 30778 17884 19386 42250,19590
2024-09-30 03:07:09,350,797442,7086,3490,17751 31297 51404 14763 27537,6990
2024-09-30 03:07:09,350,1489450,14543,4390,57255 42862 20238 34963,4390
2024-04-09 18:08:29,350,954205,460,230,20246 58457 46732 26240 60114 33867 53818 58232 26227,230
2024-09-30 03:07:09,350,6357659,241,1490,23650 56144 51404 40466 46732 29313 52878 43664 27537,1490
2024-04-20 06:08:37,350,5414515,504,14140,32026 49013 14078 33436 47718,23890
2024-09-30 03:07:09,350,1694889,14543,3490,38721 46732 35872 53907 42060 12634 57154 22205,6990
2024-09-30 03:07:09,350,5934932,14603,6060,11789 48557 20373 24601 17614,7760
2024-09-30 03:07:09,350,3888741,7076,8650,59848 33437 20861 42160,12090
2024-05-21 02:06:58,350,6190199,1845,5990,23159 65208 14332 65512 24332 17614,5990
2024-09-30 03:07:09,350,5932452,8859,2790,59718 49774 10898 61702 56680,2790
2024-05-29 02:07:41,350,4076698,7085,1490,17751 31297 56629 52229 55986,2990
2024-09-30 03:07:09,350,6342621,2170,12990,37658 56144 14537 43664 56388,12990
2024-07-22 03:07:00,350,5077678,366,2090,30035 27343 46732 26240 46577 40751 42160,4190
2024-09-30 03:07:09,350,6186635,424,6500,47711 63134 33867 41979 16762,6500
2024-09-30 03:07:09,350,6283893,312,11390,55847 46732 49152 30790 44630,11390
2024-09-25 00:07:10,350,6565052,50448,9090,55088 60898 5491 52045 25810,9090
2024-09-30 03:07:09,350,2785632,7085,2790,17751 31297 5491 52045 25810,5590
2024-04-25 18:08:07,350,1726529,252,4990,39298 44106 33056,9990
2024-03-22 17:08:17,350,5262083,5,4340,48185 49013 46732 33875 54840,6290
2024-09-30 03:07:09,350,5478581,908,1190,43366 36072 51404 59116 51404 14763 10188 7623 61834 61441 25807 28554,2390
2024-06-11 03:06:58,350,4038281,379,17870,63039 16224 44630,27790
2024-09-25 00:07:10,350,6777928,50448,14490,13863 48557 57075 34156 5301 38108 43664 56388,14490
2024-09-25 16:08:23,350,5472737,504,2290,1007 46732 49152 30790 54840,2290
2024-09-25 00:07:10,350,6916695,56583,3140,5017 34670 46732 26240 21786 39137 59401 25124 17614,3140
2024-09-30 03:07:09,350,1281816,229,5990,36101 46732 26240 42763 41814,11990
2024-07-06 03:07:07,350,1920658,1485,1490,20583 33867 42593 46732 23611 26240 12634 46473,3990
2024-09-30 03:07:09,350,6068800,6931,4490,61515 33867 36072 12401 54276 37274,10990
2024-05-07 18:07:37,350,5416243,375,6990,55088 2064 21857 49802 20530 21857 42442 7829,9990
2024-09-30 03:07:09,350,4936181,257,12990,17301 7258 52411 20330,25990
2024-09-30 03:07:09,350,1554949,1702,4290,57651 50177 11780 31787,8590
2024-06-30 03:07:10,350,1859048,9164,1990,6051 21460 17267 57402 53888 26475 64007 33277 25810,1990
2024-09-30 03:07:09,350,5198004,410,2310,42699 46732 13039 4459 25569,3290
2024-09-25 00:07:10,350,6187310,50448,20990,57651 46732 20295 59938 55456,29990
2024-09-30 03:07:09,350,5249987,8916,1150,37868 20769 62124 12174,1490
2024-09-30 03:07:09,350,5348646,184,4390,57642 46732 29313 52878 40058,5990
2024-09-30 03:07:09,350,3764607,14552,5590,23569 51816 50347,7990
2024-09-30 03:07:09,350,1865237,1791,5160,38730 51404 58908,8292
2024-09-30 03:07:09,350,6091283,7332,3490,55847 46732 29313 52878 60036 60937,3490
2024-09-30 03:07:09,350,6274218,352,10130,55847 56144 46732 29313 23931,15290
2024-09-30 03:07:09,350,1679489,246,2780,32496 25802 46732 33875 34670,7890
2024-09-30 03:07:09,350,5915648,7295,15990,13863 48557 64350 21991 44630,15990
2024-09-13 03:07:06,350,1651863,1392,2140,25402 48557 44342 42060 56096 46732 26240 25569 17463,4290
2024-09-30 03:07:09,350,5393059,220,6200,57642 46732 26240 34670,9290
2024-09-30 03:07:09,350,401265,7950,8790,13863 48557 57075 26236 5290 46446 10357,8790
2024-09-30 03:07:09,350,6479971,1702,13599,57651 50177 10796 49926 38517 50227 46732 5360 50732 31787,13599
2024-09-30 03:07:09,350,899673,16653,6990,17301 7258 46732 4703 56089 12293,9990
2024-09-02 03:07:22,350,3824281,372,1040,30645 46732 26240 43664 56388,2090
2024-09-30 03:07:09,350,5936686,424,8310,28413 46732 26240 23263 23419,11590
2024-09-30 03:07:09,350,1648807,8922,1990,30035 24308 46732 26240 41503,1990
2024-09-30 03:07:09,350,6186413,1068,1990,57651 50177 30673 22794 9341 62124 12174,2990
2024-09-30 03:07:09,350,4032501,1060,1430,2197 42789 46732 43664 56388,1790
2024-09-30 03:07:09,350,6218275,1621,3512,28812 36072 48557 44342 49196,3512
2024-08-23 03:07:10,350,5475011,366,3488,55088 10393 21857 46732 26240 60036 7577 60036 13018,6772
2024-03-10 05:06:51,350,4854352,931,5870,38034 54840,8590
2024-08-23 03:07:10,350,1871558,7086,8390,59848 48557 54856 56089 53888 26475,11990
2024-06-15 03:07:01,350,380818,56,3490,51526 40244 30209 48557 51055 46732 48131 39228,3490
2024-09-30 03:07:09,350,4835758,59,1950,20246 58457 46732 26240 45114,2790
2024-09-30 03:07:09,350,3748053,16653,7490,5814 46732 49152 30790 42060 47886 17111 34345 1gems CT965 62208 17901,14990
2024-09-30 03:07:09,350,2748796,7333,390,30744 21857 46732 26240 13945,390
2024-09-30 03:07:09,350,3725407,361,6900,32026 48557 44342 54840,10000
2024-09-30 03:07:09,350,6098021,1852,37590,8615 57169 7829,37590
2024-09-30 03:07:09,350,2755560,2260,390,13863 48557 57075 21991 158 61868 44630,390
2024-07-05 03:07:08,350,3870702,59,2480,56372 13945,4690
2024-09-30 03:07:09,350,6099179,1702,5590,29343 7829 51404 14763 3074,7990
2024-09-25 00:07:10,350,6801116,50448,9990,59848 48557 56089 34670,9990
2024-09-30 03:07:09,350,5895356,492,2590,16712 60890 20430,2590
2024-06-15 03:07:01,350,894040,183,4690,20497 46732 37601 19785 54840,9390
2024-09-30 03:07:09,350,6773689,7331,11200,13863 61458 46732 33875 41410,11200
2024-09-30 03:07:09,350,6179522,59,1290,53341 38844 33867 14541 57149,1290
2024-08-31 03:07:04,350,5121970,2111,7490,17301 48557 55231 46732 39198 55456,14990
2024-09-30 03:07:09,350,4983911,8113,220,50744 13498 46732 19785 33867 42593 49431 16053,220
2024-09-27 03:07:08,350,5118409,8865,1890,14034 60053 26274 39356 31901 32899,1890
2024-07-28 03:07:05,350,3525296,422,3490,30209 17146 46732 40366 53644 30753 17614,6990
2024-09-30 03:07:09,350,6140587,15788,11490,38721 46732 11076 5373 20337 39141 23931,11490
2024-07-03 03:07:41,350,543345,577,1490,54940 1427 46732 4703 56089 53887,2990
2024-07-05 03:07:08,350,6443229,1392,5990,33988 51404 14763 17614,5990
2024-09-19 03:07:08,350,4974264,6598,4490,59718 45172 48557 56089 53887,8990
2024-09-30 03:07:09,350,6535550,2178,2230,57651 60139 46732 26240 44630,3190
2024-09-30 03:07:09,350,2712875,1291,2290,57422 33867 40573 46732 29313 42949,4590
2024-09-26 03:07:08,350,5344100,7975,5190,1061 48557 61397 56089 15875 55536 43664 56388,5190
2024-09-30 03:07:09,350,6135591,258,5590,32496 33867 51103 46732 29313 52878 45917 51644,7990
2024-09-30 03:07:09,350,5878031,493,2790,905 36072 46255 43664 56388,5590
2024-09-30 03:07:09,350,1870052,252,3290,56372 46732 23611 23819 14497,6590
2024-09-30 03:07:09,350,5308715,984,18790,55847 56144 52411 20330,26990
2024-09-30 03:07:09,350,6189055,459,2990,12863 22389 12179,2990
2024-09-03 03:07:07,350,2689945,14546,25290,38730 16867 46732 60114 37669,41590
2024-06-14 03:07:01,350,6141738,418,5590,59848 48557 55231 42160,11190
2024-09-25 00:07:10,350,6322226,50448,28990,55847 51404 14763 32899,28990
2024-09-30 03:07:09,350,5429878,7301,1890,2380*55624 23931,1890
2024-08-11 03:07:05,350,4016582,7086,3332,17301 48557 56089 42060 39770,6672
2024-09-19 03:07:08,350,3840249,1467,3290,47578 46446 40091 40090 19304 767 24258 44188,6590
2024-09-30 03:07:09,350,1049579,1449,2950,15985 45900 46732 27363 14537 35198,4900
2024-09-05 03:07:06,350,531407,245,5990,3270 52877 56614 55456,5990
2024-09-30 03:07:09,350,5400190,908,7990,20246 58457 46732 26240 34670,15990
2024-09-30 03:07:09,350,6093276,7295,2590,59847 10505 24258 17614,2590
2024-06-26 03:07:00,350,1651793,8873,1290,19624 28258 10505 24689,2590
2024-09-02 03:07:22,350,1816817,1139,640,42490 21032 46732 62922 23931,1290
2024-09-25 00:07:10,350,6777373,50448,6990,56372 46732 16037 19785 59718 25569 28677,6990
